orderid,saleamount,profitrate,profit,shippingdate,country,district,city,subclass,customer,discount,num,province,class,type,orderdate
CN-2016-2871844,2448,39%,955,2016/3/11,中国,中南,江门,复印机,陈婉,0.00 ,2,广东,技术,消费者,2016/3/9
CN-2016-2871844,1614,5%,81,2016/3/11,中国,中南,江门,复印机,陈婉,0.00 ,2,广东,技术,消费者,2016/3/9
CN-2018-3852845,1387,9%,125,2018/9/29,中国,中南,深圳,复印机,雷菊,0.00 ,2,广东,技术,消费者,2018/9/28
CN-2018-2062805,1783,10%,178,2018/3/11,中国,中南,桂林,复印机,刘立,0.00 ,2,广西,技术,消费者,2018/3/9
CN-2018-5907567,1198,39%,467,2018/5/26,中国,中南,济水,复印机,万虹,0.00 ,2,河南,技术,消费者,2018/5/25
CN-2018-3734004,2458,17%,418,2018/5/3,中国,中南,衡阳,复印机,余晨,0.00 ,2,湖南,技术,消费者,2018/4/30
CN-2018-5385461,5999,19%,1140,2018/7/17,中国,中南,桂平,电话,夏光,0.00 ,2,广西,技术,消费者,2018/7/14
CN-2017-3766882,1150,4%,46,2017/12/21,中国,中南,鹤壁,电话,贺绅,0.00 ,2,河南,技术,消费者,2017/12/18
CN-2018-5048976,1557,15%,234,2018/2/2,中国,中南,耒阳,电话,郝升,0.00 ,2,湖南,技术,消费者,2018/1/30
CN-2018-5533473,806,36%,290,2018/5/9,中国,中南,浯溪,设备,韦锦,0.00 ,2,湖南,技术,消费者,2018/5/6
CN-2018-3852845,2411,23%,554,2018/9/29,中国,中南,深圳,配件,雷菊,0.00 ,2,广东,技术,消费者,2018/9/28
US-2015-5165630,496,40%,198,2015/1/8,中国,中南,湛江,配件,柯婷,0.00 ,2,广东,技术,消费者,2015/1/6
CN-2016-4258082,656,25%,164,2016/11/1,中国,中南,南宁,配件,俞荷,0.00 ,2,广西,技术,消费者,2016/10/30
CN-2017-1122727,2701,38%,1026,2017/6/7,中国,中南,信阳,复印机,巩达侠,0.00 ,3,河南,技术,消费者,2017/6/5
CN-2018-5844938,1822,44%,801,2018/3/2,中国,中南,常德,复印机,王辉,0.00 ,3,湖南,技术,消费者,2018/2/28
CN-2018-4439307,8907,27%,2405,2018/2/28,中国,中南,雄州,电话,佘平,0.00 ,3,广东,技术,消费者,2018/2/27
CN-2017-5434393,1025,10%,102,2017/5/19,中国,中南,长沙,电话,马丽,0.00 ,3,湖南,技术,消费者,2017/5/17
US-2017-1761745,2291,46%,1053,2017/6/29,中国,中南,株洲,设备,袁康,0.00 ,3,湖南,技术,消费者,2017/6/27
CN-2018-5048976,723,1%,7,2018/2/2,中国,中南,耒阳,设备,郝升,0.00 ,3,湖南,技术,消费者,2018/1/30
CN-2016-5165630,394,39%,154,2016/2/25,中国,中南,南宁,配件,方栋,0.00 ,3,广西,技术,消费者,2016/2/24
CN-2018-2062805,1390,32%,445,2018/3/11,中国,中南,桂林,电话,刘立,0.00 ,4,广西,技术,消费者,2018/3/9
CN-2016-1911148,2135,28%,598,2016/10/13,中国,中南,洛阳,配件,李丽丽,0.00 ,4,广东,技术,消费者,2016/10/10
CN-2016-2161331,554,15%,83,2016/10/12,中国,中南,南宁,配件,夏彩,0.00 ,4,广西,技术,消费者,2016/10/9
CN-2016-2161331,4458,10%,445,2016/10/12,中国,中南,南宁,复印机,夏彩,0.00 ,5,广西,技术,消费者,2016/10/9
CN-2018-1900344,6120,39%,2386,2018/10/17,中国,中南,晋江,复印机,田谙,0.00 ,5,海南,技术,消费者,2018/10/15
CN-2018-2062805,1695,22%,372,2018/3/11,中国,中南,桂林,配件,刘立,0.00 ,5,广西,技术,消费者,2018/3/9
CN-2018-3557528,1952,30%,585,2018/8/2,中国,中南,玉林,配件,郝廉,0.00 ,5,广西,技术,消费者,2018/7/31
US-2017-4479160,8905,28%,2493,2017/1/3,中国,中南,广州,复印机,康青,0.00 ,6,广东,技术,消费者,2017/1/1
CN-2018-5146329,3524,36%,1268,2018/7/23,中国,中南,邓州,复印机,林关茵,0.00 ,6,河南,技术,消费者,2018/7/21
CN-2018-4439307,6302,38%,2394,2018/2/28,中国,中南,雄州,复印机,佘平,0.00 ,7,广东,技术,消费者,2018/2/27
CN-2018-5048976,11814,3%,354,2018/2/2,中国,中南,耒阳,复印机,郝升,0.00 ,7,湖南,技术,消费者,2018/1/30
CN-2018-3370094,2394,49%,1173,2018/7/10,中国,中南,汕头,电话,倪幂,0.00 ,7,广东,技术,消费者,2018/7/7
CN-2016-3984376,5150,10%,514,2016/7/1,中国,中南,醴陵,复印机,冯丽丽,0.00 ,9,湖南,技术,消费者,2016/6/29
CN-2017-3561948,12156,37%,4497,2017/1/20,中国,中南,长沙,复印机,施黎明,0.00 ,10,湖南,技术,消费者,2017/1/17
CN-2018-2366851,638,-5%,-32,2018/5/10,中国,中南,武汉,配件,彭雯,0.40 ,2,湖北,技术,消费者,2018/5/7
CN-2016-4247811,3167,-37%,-1161,2016/11/3,中国,中南,黄梅,复印机,贺锦,0.40 ,3,湖北,技术,消费者,2016/11/1
CN-2018-4162714,615,-50%,-307,2018/12/30,中国,中南,武汉,电话,韦绅,0.40 ,3,湖北,技术,消费者,2018/12/29
CN-2015-1637441,2598,-2%,-43,2015/12/31,中国,中南,老河口,设备,李丽丽,0.40 ,3,湖北,技术,消费者,2015/12/29
CN-2016-4247811,2059,-22%,-446,2016/11/3,中国,中南,黄梅,配件,贺锦,0.40 ,3,湖北,技术,消费者,2016/11/1
US-2016-1776641,1721,-28%,-488,2016/4/20,中国,中南,咸宁,设备,曾康,0.40 ,5,湖北,技术,消费者,2016/4/17
CN-2018-4162714,2454,-57%,-1391,2018/12/30,中国,中南,武汉,设备,韦绅,0.40 ,5,湖北,技术,消费者,2018/12/29
US-2015-2530333,1302,-15%,-196,2015/7/11,中国,中南,宜昌,电话,楚娟,0.40 ,7,湖北,技术,消费者,2015/7/8
CN-2016-4247811,2734,-5%,-137,2016/11/3,中国,中南,黄梅,电话,贺锦,0.40 ,7,湖北,技术,消费者,2016/11/1
CN-2016-5106829,587,12%,70,2016/5/3,中国,华东,大同,复印机,马盛,0.00 ,1,安徽,技术,消费者,2016/4/30
CN-2016-5564146,138,8%,11,2016/10/23,中国,华东,上海,配件,冯乐,0.00 ,1,上海,技术,消费者,2016/10/22
CN-2017-3561948,1154,37%,427,2017/10/7,中国,华东,招远,配件,黄娟,0.00 ,1,山东,技术,消费者,2017/10/4
CN-2017-1177754,1770,32%,566,2017/12/27,中国,华东,福州,复印机,薛关茵,0.00 ,2,福建,技术,消费者,2017/12/26
CN-2015-2098822,1144,10%,114,2015/9/12,中国,华东,莆田,复印机,龙谦,0.00 ,2,福建,技术,消费者,2015/9/10
CN-2016-3017568,1319,44%,580,2016/9/15,中国,华东,上海,电话,李康,0.00 ,2,上海,技术,消费者,2016/9/12
US-2017-5801512,5949,20%,1190,2017/3/7,中国,华东,芜湖,电话,郝廉,0.00 ,2,安徽,技术,消费者,2017/3/4
CN-2017-4242366,5938,21%,1247,2017/6/14,中国,华东,临沂,电话,蒋宣,0.00 ,2,山东,技术,消费者,2017/6/13
CN-2018-4092793,482,1%,5,2018/5/30,中国,华东,潍坊,设备,彭娜,0.00 ,2,山东,技术,消费者,2018/5/28
CN-2015-4741910,1141,8%,91,2015/10/15,中国,华东,胶州,设备,蒋冬露,0.00 ,2,山东,技术,消费者,2015/10/12
CN-2016-5022660,979,11%,108,2016/1/29,中国,华东,十字路,配件,薛光,0.00 ,2,山东,技术,消费者,2016/1/26
CN-2015-4180783,2310,20%,462,2015/9/24,中国,华东,聊城,配件,冯立,0.00 ,2,山东,技术,消费者,2015/9/21
CN-2018-3257417,934,39%,364,2018/3/20,中国,华东,青州,配件,邹雯,0.00 ,2,山东,技术,消费者,2018/3/17
CN-2018-5568854,1818,26%,473,2018/2/6,中国,华东,临沂,电话,佟丽娜,0.00 ,3,山东,技术,消费者,2018/2/3
CN-2017-3561948,1167,27%,315,2017/10/7,中国,华东,招远,设备,黄娟,0.00 ,3,山东,技术,消费者,2017/10/4
CN-2017-2607133,564,25%,141,2017/6/6,中国,华东,大同,配件,黄磊,0.00 ,3,安徽,技术,消费者,2017/6/3
CN-2016-4271574,448,20%,89,2016/9/27,中国,华东,滁州,配件,周康,0.00 ,3,安徽,技术,消费者,2016/9/26
CN-2017-4171126,5519,11%,607,2017/2/14,中国,华东,上海,复印机,熊荣,0.00 ,4,上海,技术,消费者,2017/2/12
CN-2017-1516102,4729,0%,0,2017/5/17,中国,华东,济宁,设备,韩丽华,0.00 ,4,山东,技术,消费者,2017/5/14
CN-2016-5468349,6108,18%,1099,2016/12/20,中国,华东,晋江,复印机,陈婉,0.00 ,5,福建,技术,消费者,2016/12/18
CN-2017-3561948,7332,36%,2639,2017/10/7,中国,华东,招远,复印机,黄娟,0.00 ,6,山东,技术,消费者,2017/10/4
CN-2017-3279950,8694,33%,2869,2017/5/25,中国,华东,洛阳,设备,陈霖,0.00 ,6,福建,技术,消费者,2017/5/24
CN-2017-4571372,11930,26%,3101,2017/12/30,中国,华东,临沂,复印机,孙诚,0.00 ,8,山东,技术,消费者,2017/12/27
CN-2017-1887568,13913,39%,5425,2017/9/18,中国,华东,泉州,复印机,徐菊,0.00 ,10,福建,技术,消费者,2017/9/17
CN-2018-5250870,729,7%,48,2018/8/5,中国,华东,常州,复印机,陈婉,0.40 ,2,江苏,技术,消费者,2018/8/4
US-2018-2084652,670,-42%,-279,2018/4/28,中国,华东,常州,复印机,陶昌,0.40 ,2,江苏,技术,消费者,2018/4/27
CN-2018-3231478,976,5%,49,2018/6/4,中国,华东,镇江,设备,武明媚,0.40 ,2,江苏,技术,消费者,2018/6/1
US-2018-5180154,332,-2%,-6,2018/11/29,中国,华东,温州,配件,夏芯,0.40 ,3,浙江,技术,消费者,2018/11/27
US-2018-5180154,269,-33%,-90,2018/11/29,中国,华东,温州,配件,夏芯,0.40 ,3,浙江,技术,消费者,2018/11/27
CN-2017-2547654,1913,10%,191,2017/10/31,中国,华东,高邮,电话,丁崆,0.40 ,5,江苏,技术,消费者,2017/10/28
CN-2016-2063413,516,0%,-1,2016/11/9,中国,华东,合德,配件,邓达侠,0.40 ,6,江苏,技术,消费者,2016/11/6
CN-2018-3197896,1161,6%,69,2018/10/14,中国,华北,北京,复印机,秦乐,0.00 ,2,北京,技术,消费者,2018/10/12
US-2017-3670764,771,40%,308,2017/7/11,中国,华北,石家庄,电话,唐安,0.00 ,2,河北,技术,消费者,2017/7/8
CN-2018-2062805,1583,43%,680,2018/2/6,中国,华北,邯郸,电话,葛彩,0.00 ,2,河北,技术,消费者,2018/2/4
CN-2017-1924488,2411,23%,554,2017/11/25,中国,华北,北京,配件,薛梦,0.00 ,2,北京,技术,消费者,2017/11/22
CN-2016-3526566,3347,6%,201,2016/11/27,中国,华北,天津,复印机,秦蔓楚,0.00 ,3,天津,技术,消费者,2016/11/25
CN-2015-5510381,1574,20%,315,2015/6/16,中国,华北,天津,配件,任杰,0.00 ,3,天津,技术,消费者,2015/6/14
CN-2016-2548759,11997,11%,1319,2016/5/28,中国,华北,石家庄,电话,胡凤,0.00 ,4,河北,技术,消费者,2016/5/26
CN-2018-2062805,1070,2%,21,2018/2/6,中国,华北,邯郸,配件,葛彩,0.00 ,4,河北,技术,消费者,2018/2/4
CN-2015-5510381,2714,34%,923,2015/6/16,中国,华北,天津,配件,任杰,0.00 ,5,天津,技术,消费者,2015/6/14
US-2017-3670764,10635,17%,1808,2017/7/11,中国,华北,石家庄,复印机,唐安,0.00 ,6,河北,技术,消费者,2017/7/8
US-2017-3670764,2628,12%,315,2017/7/11,中国,华北,石家庄,电话,唐安,0.00 ,7,河北,技术,消费者,2017/7/8
CN-2015-1730893,388,-33%,-129,2015/7/28,中国,华北,牙克石,电话,姚凤,0.40 ,1,内蒙古,技术,消费者,2015/7/27
CN-2018-2444005,2153,-53%,-1148,2018/10/10,中国,华北,东胜,设备,林丹,0.40 ,3,内蒙古,技术,消费者,2018/10/9
CN-2017-5404138,1371,41%,562,2017/6/22,中国,西北,铜川,复印机,邵兰,0.00 ,2,陕西,技术,消费者,2017/6/20
CN-2015-4519254,1278,14%,179,2015/5/5,中国,西北,渭南,电话,田丹,0.00 ,3,陕西,技术,消费者,2015/5/4
CN-2017-4266965,9038,12%,1084,2017/10/26,中国,西北,西安,电话,叶莲,0.00 ,3,陕西,技术,消费者,2017/10/24
CN-2016-3643443,778,20%,155,2016/8/16,中国,西北,西安,配件,袁栋,0.00 ,3,陕西,技术,消费者,2016/8/13
CN-2015-4519254,4074,21%,855,2015/5/5,中国,西北,渭南,复印机,田丹,0.00 ,6,陕西,技术,消费者,2015/5/4
CN-2016-5533473,603,-57%,-342,2016/6/3,中国,西北,兰州,设备,吕婵娟,0.40 ,2,甘肃,技术,消费者,2016/6/1
CN-2015-2484493,2696,40%,1078,2015/1/28,中国,西南,重庆,电话,黄岱,0.00 ,4,重庆,技术,消费者,2015/1/26
CN-2015-2381293,550,2%,14,2015/9/21,中国,西南,重庆,复印机,贺伟,0.20 ,1,重庆,技术,消费者,2015/9/19
CN-2018-1118715,1632,-4%,-61,2018/7/2,中国,西南,昆明,复印机,邢德伟,0.20 ,3,云南,技术,消费者,2018/6/30
CN-2018-3969050,416,-52%,-215,2018/1/20,中国,西南,绵阳,复印机,施奇,0.40 ,1,四川,技术,消费者,2018/1/18
US-2016-5340374,2917,-5%,-146,2016/5/18,中国,西南,南充,复印机,佘丽,0.40 ,4,四川,技术,消费者,2016/5/16
CN-2017-1197917,1412,-38%,-542,2017/9/9,中国,西南,南充,电话,周诚,0.40 ,4,四川,技术,消费者,2017/9/6
CN-2017-4347413,967,-7%,-65,2017/11/18,中国,西南,成都,设备,郭冬露,0.40 ,4,四川,技术,消费者,2017/11/16
CN-2017-5477816,506,-40%,-203,2017/6/7,中国,西南,德阳,配件,钱崆,0.40 ,4,四川,技术,消费者,2017/6/4
CN-2017-4843371,892,9%,80,2017/8/8,中国,东北,九台,复印机,邹伟,0.00 ,1,吉林,技术,消费者,2017/8/3
CN-2018-2556865,221,25%,55,2019/1/3,中国,东北,哈尔滨,设备,潘盛,0.00 ,1,黑龙江,技术,消费者,2018/12/30
CN-2017-5910958,3305,30%,991,2017/7/25,中国,东北,哈尔滨,复印机,殷保,0.00 ,2,黑龙江,技术,消费者,2017/7/22
CN-2016-5598912,636,42%,267,2016/9/12,中国,东北,佳木斯,电话,陶惠,0.00 ,2,黑龙江,技术,消费者,2016/9/7
CN-2016-5598912,372,9%,33,2016/9/12,中国,东北,佳木斯,配件,陶惠,0.00 ,2,黑龙江,技术,消费者,2016/9/7
CN-2017-2045726,4219,41%,1730,2017/3/17,中国,东北,公主岭,复印机,方惠,0.00 ,3,吉林,技术,消费者,2017/3/15
CN-2018-1399108,1822,44%,801,2018/11/13,中国,东北,朝阳,复印机,常松,0.00 ,3,辽宁,技术,消费者,2018/11/11
CN-2016-5008743,930,31%,288,2016/8/11,中国,东北,开通,电话,方惠,0.00 ,3,吉林,技术,消费者,2016/8/9
CN-2018-5717181,1066,23%,245,2018/12/17,中国,东北,牡丹江,电话,叶莲,0.00 ,3,黑龙江,技术,消费者,2018/12/15
CN-2017-4843371,4358,36%,1569,2017/8/8,中国,东北,九台,设备,邹伟,0.00 ,3,吉林,技术,消费者,2017/8/3
CN-2017-2609031,1188,0%,0,2017/9/23,中国,东北,尚志,设备,吕灵,0.00 ,3,黑龙江,技术,消费者,2017/9/20
CN-2016-3122639,1435,31%,444,2016/3/17,中国,东北,延吉,配件,郝立勤,0.00 ,3,吉林,技术,消费者,2016/3/14
CN-2016-5598912,3644,37%,1348,2016/9/12,中国,东北,佳木斯,配件,陶惠,0.00 ,3,黑龙江,技术,消费者,2016/9/7
CN-2017-4843371,7062,7%,494,2017/8/8,中国,东北,九台,复印机,邹伟,0.00 ,4,吉林,技术,消费者,2017/8/3
CN-2017-5910958,5603,24%,1345,2017/7/25,中国,东北,哈尔滨,设备,殷保,0.00 ,4,黑龙江,技术,消费者,2017/7/22
CN-2017-5665875,7387,39%,2881,2017/12/13,中国,东北,富锦,复印机,袁德,0.00 ,5,黑龙江,技术,消费者,2017/12/9
US-2016-5315398,2335,39%,911,2016/5/28,中国,东北,三岔子,配件,冯丽丽,0.00 ,5,吉林,技术,消费者,2016/5/23
US-2018-5495957,7093,0%,0,2018/8/20,中国,东北,哈尔滨,设备,钱珑,0.00 ,6,黑龙江,技术,消费者,2018/8/17
CN-2018-3555396,1174,13%,152,2018/10/10,中国,东北,哈尔滨,配件,葛毅,0.00 ,6,黑龙江,技术,消费者,2018/10/7
CN-2016-5966135,2720,7%,190,2016/12/17,中国,东北,岭东,设备,白斯云,0.00 ,7,黑龙江,技术,消费者,2016/12/13
US-2018-5495957,849,18%,152,2018/8/20,中国,东北,哈尔滨,配件,钱珑,0.00 ,7,黑龙江,技术,消费者,2018/8/17
US-2018-3378788,10850,23%,2495,2018/4/16,中国,东北,大庆,配件,巩珑,0.00 ,9,黑龙江,技术,消费者,2018/4/14
CN-2018-2373769,4193,3%,125,2018/9/23,中国,东北,长春,配件,龙谦,0.00 ,11,吉林,技术,消费者,2018/9/19
US-2018-5897280,411,8%,34,2018/11/28,中国,东北,沈阳,复印机,邓惠,0.40 ,1,辽宁,技术,消费者,2018/11/26
US-2018-3139690,766,-28%,-217,2018/9/1,中国,东北,抚顺,电话,武明媚,0.40 ,2,辽宁,技术,消费者,2018/8/28
CN-2015-2203847,1448,-63%,-917,2015/10/8,中国,东北,营口,配件,贺恒,0.40 ,2,辽宁,技术,消费者,2015/10/5
CN-2018-4080706,1426,-40%,-570,2018/8/12,中国,东北,沈阳,电话,邢德伟,0.40 ,3,辽宁,技术,消费者,2018/8/7
CN-2018-4644475,2070,2%,34,2018/5/8,中国,东北,沈阳,配件,许安,0.40 ,3,辽宁,技术,消费者,2018/5/6
CN-2015-2203847,247,-38%,-95,2015/10/8,中国,东北,营口,配件,贺恒,0.40 ,3,辽宁,技术,消费者,2015/10/5
CN-2017-2477297,609,-27%,-163,2017/8/9,中国,东北,鞍山,配件,雷菊,0.40 ,3,辽宁,技术,消费者,2017/8/7
CN-2018-3676630,1583,7%,105,2018/11/13,中国,东北,沈阳,电话,赖聪,0.40 ,4,辽宁,技术,消费者,2018/11/11
CN-2016-4214287,2082,-62%,-1285,2016/8/13,中国,东北,本溪,复印机,邢良,0.40 ,5,辽宁,技术,消费者,2016/8/11
CN-2018-3197896,2412,-63%,-1529,2018/8/22,中国,东北,南票,设备,邓实,0.40 ,5,辽宁,技术,消费者,2018/8/20
US-2017-5021484,412,-38%,-158,2017/7/6,中国,东北,朝阳,配件,邱升,0.40 ,5,辽宁,技术,消费者,2017/7/2
CN-2015-2203847,7386,-3%,-247,2015/10/8,中国,东北,营口,复印机,贺恒,0.40 ,7,辽宁,技术,消费者,2015/10/5
CN-2018-2166981,960,-63%,-609,2018/5/26,中国,东北,沈阳,配件,蔡菊,0.40 ,9,辽宁,技术,消费者,2018/5/22
CN-2018-2166981,7373,-38%,-2826,2018/5/26,中国,东北,沈阳,复印机,蔡菊,0.40 ,10,辽宁,技术,消费者,2018/5/22
CN-2017-5334809,2281,-42%,-951,2017/9/8,中国,东北,沈阳,配件,陶聪,0.40 ,10,辽宁,技术,消费者,2017/9/4
CN-2017-2203847,2557,-25%,-640,2017/3/4,中国,东北,辽阳,配件,田谙,0.40 ,13,辽宁,技术,消费者,2017/2/28
US-2016-4364300,814,34%,277,2016/7/16,中国,中南,广州,复印机,陶博,0.00 ,1,广东,技术,消费者,2016/7/14
CN-2015-4282122,375,12%,45,2015/3/17,中国,中南,吴川,电话,楚宣,0.00 ,1,广东,技术,消费者,2015/3/15
CN-2016-1947265,3040,4%,122,2016/7/21,中国,中南,肇庆,电话,范刚,0.00 ,1,广东,技术,消费者,2016/7/19
US-2018-1658434,1236,40%,494,2018/11/14,中国,中南,广州,设备,施黎明,0.00 ,1,广东,技术,消费者,2018/11/9
US-2016-4364300,391,50%,196,2016/7/16,中国,中南,广州,配件,陶博,0.00 ,1,广东,技术,消费者,2016/7/14
US-2016-4364300,1786,4%,71,2016/7/16,中国,中南,广州,复印机,陶博,0.00 ,2,广东,技术,消费者,2016/7/14
CN-2015-1122727,3345,33%,1104,2015/8/10,中国,中南,汕头,复印机,秦乐,0.00 ,2,广东,技术,消费者,2015/8/5
CN-2016-1069751,1401,12%,168,2016/7/7,中国,中南,深圳,复印机,韩廉,0.00 ,2,广东,技术,消费者,2016/7/2
CN-2016-1947265,2461,47%,1156,2016/7/21,中国,中南,肇庆,复印机,范刚,0.00 ,2,广东,技术,消费者,2016/7/19
CN-2017-1086295,1157,38%,439,2017/7/23,中国,中南,长沙,复印机,贺宁,0.00 ,2,湖南,技术,消费者,2017/7/18
CN-2015-2286344,1274,5%,64,2015/10/28,中国,中南,长沙,电话,徐莲,0.00 ,2,湖南,技术,消费者,2015/10/26
CN-2015-3640405,2850,37%,1054,2015/5/6,中国,中南,湛江,设备,潘盛,0.00 ,2,广东,技术,消费者,2015/5/4
CN-2017-4190541,956,31%,296,2017/7/9,中国,中南,南阳,配件,卢伟,0.00 ,2,河南,技术,消费者,2017/7/5
CN-2016-5910958,287,36%,103,2016/9/21,中国,中南,漯河,配件,唐欢悦,0.00 ,2,河南,技术,消费者,2016/9/18
CN-2017-1086295,2417,42%,1015,2017/7/23,中国,中南,长沙,配件,贺宁,0.00 ,2,湖南,技术,消费者,2017/7/18
CN-2018-3042636,2427,48%,1165,2018/11/28,中国,中南,广州,电话,巩珑,0.00 ,3,广东,技术,消费者,2018/11/25
CN-2017-1410437,1742,20%,348,2017/5/11,中国,中南,玉林,电话,殷宣,0.00 ,3,广西,技术,消费者,2017/5/8
CN-2018-1826929,1156,40%,462,2018/3/5,中国,中南,安阳,电话,许绅,0.00 ,3,河南,技术,消费者,2018/3/2
CN-2016-1086295,2412,2%,48,2017/1/2,中国,中南,钦州,设备,苏升,0.00 ,3,广西,技术,消费者,2016/12/31
CN-2017-4282122,1607,38%,611,2017/11/25,中国,中南,惠州,配件,马丽,0.00 ,3,广东,技术,消费者,2017/11/23
CN-2018-2098822,1138,33%,375,2018/1/8,中国,中南,阳江,配件,常明媚,0.00 ,3,广东,技术,消费者,2018/1/6
CN-2016-1163629,1571,38%,597,2016/10/24,中国,中南,周口,配件,袁临耀,0.00 ,3,河南,技术,消费者,2016/10/20
CN-2016-3269021,397,23%,91,2016/8/19,中国,中南,郸城,配件,罗君,0.00 ,3,河南,技术,消费者,2016/8/15
CN-2016-5642637,1390,32%,445,2016/12/30,中国,中南,深圳,电话,赖聪,0.00 ,4,广东,技术,消费者,2016/12/25
CN-2018-5308381,3289,33%,1085,2018/9/14,中国,中南,南宁,电话,贺锦,0.00 ,4,广西,技术,消费者,2018/9/12
CN-2017-4037167,575,36%,207,2017/5/30,中国,中南,开封,配件,沈虢,0.00 ,4,河南,技术,消费者,2017/5/27
CN-2016-2737126,598,20%,119,2016/7/8,中国,中南,浯溪,配件,卢淑芳,0.00 ,4,湖南,技术,消费者,2016/7/3
CN-2017-4188418,3923,19%,745,2017/6/15,中国,中南,塘坪,电话,陶德伟,0.00 ,5,广东,技术,消费者,2017/6/10
CN-2018-2067445,6221,12%,746,2018/9/17,中国,中南,深圳,设备,白锦,0.00 ,5,广东,技术,消费者,2018/9/14
US-2018-1658434,1287,26%,334,2018/11/14,中国,中南,广州,配件,施黎明,0.00 ,5,广东,技术,消费者,2018/11/9
CN-2016-5385461,712,4%,28,2016/8/5,中国,中南,禹州,配件,马丽娜,0.00 ,5,河南,技术,消费者,2016/7/31
CN-2018-4015472,4120,36%,1483,2018/11/5,中国,中南,信阳,复印机,付丽,0.00 ,6,河南,技术,消费者,2018/10/31
CN-2015-2098822,1180,31%,365,2015/8/10,中国,中南,南宁,配件,林青,0.00 ,6,广西,技术,消费者,2015/8/6
CN-2016-1261828,1163,43%,500,2016/5/19,中国,中南,郑州,配件,施莲,0.00 ,6,河南,技术,消费者,2016/5/14
CN-2017-4075862,3908,15%,586,2017/5/5,中国,中南,深圳,复印机,贺平,0.00 ,7,广东,技术,消费者,2017/5/3
US-2018-4240650,6347,2%,126,2018/9/2,中国,中南,深圳,复印机,钱珑,0.00 ,7,广东,技术,消费者,2018/8/28
CN-2017-1410437,4555,17%,774,2017/5/11,中国,中南,玉林,电话,殷宣,0.00 ,7,广西,技术,消费者,2017/5/8
CN-2017-4448783,5543,41%,2272,2017/12/23,中国,中南,洛阳,电话,邓惠,0.00 ,7,河南,技术,消费者,2017/12/21
